user_id,item_id
471,472 3013 1223 1543 1316 2862 3529 3409 1583 36
472,2256 1376 3692 2054 2470 2370 2980 3142 1583 1223
473,1560 3066 1216 2564 618 2210 2688 36 3694 208
474,472 3529 1337 2980 463 1039 1223 2054 1560 2402
475,472 2402 1543 1316 1223 3013 1811 2862 1560 2256
476,3013 472 1223 3409 1316 3529 1583 2862 1543 36
477,2862 3013 472 618 573 132 2557 1223 1583 3131
478,36 1039 3418 2210 472 2067 1223 3317 476 2745
479,1315 2256 169 472 2732 1811 2054 1615 1560 1186
480,2626 2732 119 1510 2468 2256 1044 1078 1546 563
481,1315 2054 1223 1543 2402 2646 1615 790 2528 2664
482,3013 208 2557 640 3423 2967 1960 2488 28 109
483,3409 3013 2564 1543 2862 3153 3529 1583 640 3272
484,2646 3677 1376 2256 3474 1001 467 3059 2281 2956
485,1315 1560 124 2054 1615 1858 3367 1592 1583 790
486,1560 3022 2297 169 1223 1583 1831 640 2603 1039
487,2210 1039 3022 2646 36 1030 2630 1560 1211 2603
488,1223 1560 3013 1583 3022 2297 3409 1831 584 1039
489,2297 2980 1039 1811 1186 3677 2256 3298 2757 512
490,3022 2297 584 2732 1956 1583 2980 2688 640 512
491,3022 1831 1039 2210 1211 2342 2194 2338 3238 169
492,132 253 3151 809 2474 1615 2006 1069 1379 3367
493,472 3013 1223 2732 2297 640 1316 3022 2402 3409
494,1316 36 3694 1831 1505 2862 1337 3424 1583 1030
495,640 584 472 1831 2980 3529 463 36 1223 2757
496,640 1583 1831 3529 3013 2297 3022 36 2210 3409
497,3013 1223 3409 3529 472 1316 2862 1543 640 463
498,2757 1039 2732 1583 2256 3349 1546 1376 2920 2402
499,640 1583 584 2757 1956 331 2980 1337 3694 1086
500,2862 3013 3423 618 573 1223 1638 1543 1583 1316
501,3022 584 169 1583 2732 1039 2980 1811 1831 2646
502,1560 1811 3298 204 2862 1186 472 1315 2636 1615
503,472 463 2646 3409 1811 640 3153 1057 3151 1505
504,472 2646 2297 1615 1560 1315 2054 1831 1583 1039
505,2068 3382 1216 584 2980 853 1736 183 1956 1831
506,3409 1583 3529 2297 1316 463 2564 3013 3022 2688
507,3423 1223 2862 36 1316 1638 3269 3153 1279 3151
508,1583 1831 2210 584 2757 2630 3694 208 2980 331
509,3022 2688 512 1583 169 3409 640 2603 2784 1831
510,1831 1583 2297 2210 1086 2603 3238 398 476 2068
511,3022 169 1583 2297 1354 3409 2603 601 2732 2510
512,2297 1831 463 2732 472 476 2646 3694 2342 1956
513,2297 3022 1560 169 1583 1956 2068 3409 1039 3529
514,2297 1039 2256 2646 2314 2342 1543 2054 2745 183
515,36 1583 3013 3418 3529 1223 2862 3423 2732 1039
516,640 1039 2210 2732 2646 1956 3694 3529 2256 2054
517,472 1583 3013 1223 2054 2732 2297 1543 1315 1615
518,584 1039 2468 1086 2626 1617 1211 3238 1007 16
519,3013 472 3409 1316 36 1583 3367 124 463 1858
520,3022 472 2210 2054 463 2603 3013 1811 2630 208
521,1811 472 2646 3677 1186 512 2281 1615 2054 183
522,1831 2603 3022 2210 2745 2980 2342 2297 476 1583
523,184 169 1186 601 472 2732 2474 1543 2256 779
524,3022 1956 1583 2757 2630 2688 331 2626 2745 398
525,472 1560 1543 3529 2297 1223 1583 1811 1831 2646
526,1315 132 2054 1379 2528 1840 2402 1057 2732 37
527,1315 1223 2054 2402 2256 3013 1543 2732 790 1316
528,2862 1316 1223 512 573 1583 472 3423 618 169
529,3423 3013 36 1223 132 1583 1376 3692 401 1615
530,204 3298 1811 2636 2335 584 2281 784 2874 2587
531,3000 3557 512 1560 1309 1615 204 2688 2256 601
532,584 2980 472 36 2646 2314 2342 183 2664 1337
533,3022 2297 640 1583 2688 1956 169 2210 2757 1039
534,1811 472 3677 2402 467 246 3474 2256 2370 2732
535,1956 1831 2646 1086 2920 293 3349 2774 1746 3435
536,1223 3013 2402 1316 3529 1543 2054 36 1583 1315
537,1223 3409 2402 2256 1583 2732 1560 1315 3423 36
538,512 573 618 3151 2534 2297 2557 3367 1858 2510
539,1279 2557 2931 184 132 320 2474 3013 2688 779
540,2281 1615 512 452 2256 2664 3059 2688 3142 463
541,3022 169 2335 1186 1956 3000 1070 59 784 1560
542,204 1811 584 2587 512 1240 1956 59 1711 3338
543,1583 3022 2297 36 1039 3409 584 3418 3013 3529
544,1583 640 3013 472 3529 1831 3022 36 1039 463
545,1376 790 3692 3059 36 1223 922 2327 3013 1887
546,2862 1560 2564 2297 1337 2646 1811 640 2076 1315
547,2862 1543 3409 1316 3529 2297 796 463 2402 2128
548,584 1831 463 1211 2314 2068 2688 3172 1868 1078
549,1039 2646 1086 1211 2210 1337 2342 476 2732 246
550,2402 2054 1376 2732 3692 790 3059 3142 2256 922
551,3022 2297 1583 1039 1315 2732 3409 3418 169 132
552,512 3013 1543 1316 3537 2606 1223 2557 2474 3613
553,472 1583 3529 3013 3423 3418 1505 1039 2297 3409
554,472 1315 1376 2402 3692 2054 1379 1102 401 3131
555,3022 640 2256 2732 584 2980 2210 2688 3529 169
556,472 1223 2732 2054 1583 3529 790 36 1560 2256
557,2862 1831 640 1223 1337 3409 476 989 1543 3272
558,1223 3013 1560 472 3409 1831 1583 1543 2297 3529
559,1583 3022 472 1039 2732 3418 2297 584 36 3529
560,3409 3022 1831 584 2688 3013 512 2564 3529 169
561,472 2297 3022 1223 640 3013 1039 463 2732 36
562,2470 2794 2840 3110 2409 246 335 3371 2127 2666
563,2370 3529 863 1371 188 2664 3656 3692 3205 3390
564,472 1615 1279 169 1186 1583 3022 3418 2528 2297
565,184 573 779 1223 2474 1543 2510 3537 320 620
566,472 2402 790 1858 1887 3350 1227 2664 1560 1840
567,3022 2688 2603 640 584 2297 1583 2210 2630 1831
568,3022 1956 2210 2757 331 1096 105 501 1099 2840
569,3153 463 1638 2862 790 2646 3423 1030 802 1592
570,2862 1560 124 463 1592 1615 1279 2387 1858 3424
571,472 2980 1583 2297 3022 1831 3529 1811 1039 463
572,3409 2862 3423 3013 320 620 3537 2931 772 28
573,1811 3677 2281 1070 663 1848 1471 784 452 2999
574,2256 472 3022 1560 169 2068 1223 2297 1583 1354
575,3409 1315 3013 1560 1223 406 1543 3367 1858 184
576,1811 472 2297 1583 3677 2636 2774 204 3529 584
577,463 1505 1831 1039 772 732 3153 1560 1548 3424
578,640 3327 2732 1211 1376 246 3059 1746 2370 2664
579,584 2980 1831 3022 2757 1086 331 3529 1811 2342
580,472 1583 2732 1223 2297 640 3013 3529 1831 1316
581,922 1315 2673 1371 246 3656 37 1341 2261 12
582,3022 1583 640 2297 584 2980 1831 472 2256 1039
583,3013 1223 3409 1583 1316 3529 640 1543 1560 36
584,1057 3059 3448 3067 467 1376 1811 2370 790 2457
585,640 1583 476 1039 3694 2603 3529 208 1223 36
586,2402 2054 1315 1376 2732 2256 3692 1615 3059 3142
587,1560 1831 3409 640 1223 3013 3022 2603 1583 584
588,2297 331 1039 2342 398 2745 543 512 2194 1211
589,3529 3694 1211 2626 2732 208 169 293 1223 2501
590,472 2402 1543 1615 1376 3013 790 1223 2862 1316
591,584 2980 472 2603 1039 1956 2210 2757 2646 2745
592,3409 1560 1223 1615 132 2646 1039 36 3668 1279
593,640 246 1211 3694 563 2331 2630 3660 3534 1096
594,1376 790 3692 2732 3013 2664 3059 3142 2646 1887
595,640 2757 1546 2210 1078 2630 2603 169 543 16
596,640 472 1831 1583 3022 2980 2732 584 2297 2210
597,169 204 1615 472 2335 512 3367 3677 1240 2862
598,2862 2688 184 2474 279 2534 3131 3424 1592 2128
599,3022 640 1583 584 2980 1831 1039 2210 472 2757
600,1831 1956 331 3529 2646 398 3238 472 1617 2338
601,3529 476 2646 1505 2862 3153 2402 3022 3423 3367
602,1583 640 3013 472 3022 2297 1223 463 36 1831
603,1831 3694 2210 1583 3022 36 2757 3418 2297 463
604,584 1956 640 2980 512 2688 1831 2757 2210 1811
605,2862 584 2603 2314 2557 2606 2402 124 3418 989
606,1831 584 2297 3022 2646 2980 1811 640 1583 1039
607,640 3022 2402 2564 476 1354 2757 2054 1376 463
608,2068 2757 1956 1354 1223 3694 476 2470 3529 3066
609,1315 1379 132 1057 2732 2402 1376 2646 3142 3692
610,1315 1057 2528 37 1615 2664 790 1083 1840 1946
611,472 3013 3409 1223 1316 1543 2862 1315 2054 3423
612,2646 3022 2297 1039 169 584 1811 2528 2402 1223
613,472 2054 2732 1315 3013 1543 790 2664 2297 2980
614,2297 1583 1811 3529 2646 1831 463 1615 2980 584
615,2054 1840 2402 1057 3116 530 1615 3350 166 2528
616,1223 3013 1543 1315 1583 3529 2297 36 1615 2054
617,1583 640 472 3013 1223 2297 1831 3022 36 3409
618,472 3013 1223 1543 3409 1560 2862 1316 1315 3423
619,1315 2054 1840 1057 3367 472 2528 809 132 1811
620,640 1831 1583 2210 584 3529 2603 1223 1039 3013
621,472 1223 1376 3409 1337 1505 1304 2528 3694 138
622,1831 3694 2210 1583 1337 1039 3238 2297 802 3022
623,1315 36 2646 1223 2054 1304 132 2528 3418 1583
624,1811 2256 3677 2636 2732 2281 2774 2402 467 2370
625,3409 1223 3529 1279 618 1583 1638 732 2557 2510
626,2210 3694 3022 1039 1583 2980 2630 2342 2331 2603
627,3013 573 1543 1316 3423 1615 22 1186 3000 3153
628,1560 1316 1543 640 2603 2862 3382 3529 36 2256
629,3022 584 640 2757 3262 2603 1956 1546 1078 543
630,2297 2210 3409 2732 2402 2510 1746 1315 1211 1638
631,3022 1583 640 2732 2980 584 2297 2256 1831 1039
632,2688 2297 1583 584 2603 640 169 1831 1956 1216
633,3013 1223 1279 36 3022 1039 472 1638 2297 2862
634,463 1039 2210 1211 2338 1560 476 293 1337 2468
635,1831 3022 1039 2646 1211 293 2920 1030 2342 2732
636,1831 3022 2210 1583 2297 1039 2603 2630 3694 2342
637,2054 1858 472 406 1840 3438 1811 166 1240 1560
638,2297 169 512 1956 3473 3049 3409 2732 331 2626
639,1811 2335 2999 339 784 1374 3677 1617 1211 1762
640,3022 169 584 3298 204 1811 1583 2335 512 1956
641,472 2054 1315 2732 1223 1887 1057 3402 2327 467
642,3013 1223 2297 3022 640 1039 3409 36 1316 463
643,2402 2646 790 1057 2732 3116 1840 1223 1543 1887
644,2980 584 2402 2297 3059 183 2054 790 1001 2470
645,3013 1223 1279 3409 1638 184 3423 472 36 1543
646,3529 2862 584 1279 732 1223 169 2128 640 2630
647,1811 3677 2119 1186 2281 1070 3338 512 3000 1615
648,2980 472 3022 1831 1583 2297 2210 1039 2402 2603
649,472 1811 2646 2297 2054 1315 2636 1583 3116 1543
650,2688 2603 3022 3382 1583 2068 2745 569 2256 1831
651,2210 3694 2331 1809 3013 3066 2342 2129 3022 119
652,584 2646 1039 1583 2054 472 183 2342 169 1510
653,183 472 1376 3049 2528 1328 2745 2774 1374 1617
654,2210 2757 3409 2774 2370 2768 1316 863 1030 220
655,2528 2054 2466 530 1543 652 3269 1808 2664 2646
656,640 584 3022 1831 2980 1583 2297 1039 2210 2757
657,3529 1583 463 1316 989 1543 2862 1223 3013 1831
658,3022 1583 2297 2784 169 2732 3418 2688 1039 2603
659,2297 2564 36 1916 476 2980 2646 2402 2314 2732
660,472 2402 1376 790 1615 3692 1543 1223 2646 3013
661,3409 2564 1583 1140 160 3022 523 2129 3529 584
662,584 640 2603 2297 3529 2757 3694 2980 2510 2626
663,618 573 2784 3409 2931 1279 2862 620 2688 320
664,472 36 2862 463 3424 1505 2402 3694 1583 487
665,584 2194 2186 2980 2222 1850 2613 672 3318 3441
666,472 3529 463 2862 1543 1316 1583 3013 1223 1615
667,1315 1811 472 2636 2402 2528 2376 3677 2370 2281
668,1811 2636 1315 204 3298 1615 472 1240 3116 2054
669,3059 2646 863 1057 1811 1376 3474 467 3448 2732
670,1583 2054 2297 2732 3022 2402 2646 1615 1223 1315
671,1315 2054 1560 1543 1615 2402 3409 2732 3367 1858
672,1583 3022 2297 2210 2980 331 476 1039 463 1086
673,640 3022 1831 1583 584 2980 2297 2210 1039 472
674,3022 2297 1039 584 1831 36 2646 2862 2757 1956
675,2757 2603 2732 1811 1615 3327 2331 183 2194 1078
676,3022 584 1039 2980 640 3418 2603 2626 1956 2757
677,3022 1583 169 2297 2732 2784 2688 1039 1186 3409
678,2068 3382 569 2256 1216 2745 1166 3110 2603 465
679,1831 2757 331 3529 1956 2501 2980 119 3238 293
680,2210 1956 463 331 472 398 208 1211 2646 1510
681,584 2784 1583 2297 2745 1216 1039 2757 2626 169
682,472 1316 1543 3423 3529 512 2297 1279 3153 169
683,2256 1583 640 3022 2297 1615 2603 2210 138 3367
684,1316 1223 124 1592 796 772 3529 1560 3537 2534
685,2862 989 3409 1223 1560 124 3153 3365 463 528
686,1560 463 2862 1831 989 1337 36 3153 124 487
687,1811 472 1560 1781 512 1615 2732 3409 3677 1583
688,3022 3013 1560 1638 1039 136 2068 3423 3110 3204
689,1831 1956 2980 169 2646 2342 331 2732 3529 398
690,584 2297 1956 2757 476 3694 293 1086 3238 1337
691,472 3350 1186 253 3529 3402 3628 3153 1039 809
692,3013 3409 1583 1316 36 1560 1831 2297 3022 3423
693,3423 2862 3269 796 2265 409 1592 120 1657 36
694,1583 472 3022 1831 584 2297 1039 2980 1223 36
695,1376 2636 2402 863 1341 2646 452 2370 1848 1057
696,584 1831 1039 169 2980 1956 2646 1223 3529 472
697,169 2210 1746 1560 2862 2338 2636 3367 3000 3049
698,1583 2297 472 640 3529 3013 1223 1831 463 1316
699,1811 512 169 1615 2732 2688 1543 2256 1583 3677
700,472 2370 246 3529 1316 463 1543 1583 1223 2256
701,3382 1216 2840 1736 853 1166 1270 2256 1401 2409
702,3022 1583 1039 2297 36 2732 1223 1279 3529 184
703,3022 584 1583 1039 2603 169 640 2980 3418 2732
704,584 1039 2210 1956 2757 1546 2745 331 3418 2468
705,3409 1316 1223 3423 1583 2688 2564 1560 36 772
706,3382 2840 569 465 335 791 1216 1270 853 2127
707,3423 2564 1592 3424 463 2054 1615 3272 2688 2664
708,3013 1223 3529 472 640 1543 1583 463 1560 2862
709,640 1831 584 2297 2757 2630 1039 2980 476 1956
710,184 3557 3409 253 1560 573 1186 1615 3013 2817
711,2862 1279 3013 472 3409 36 1543 1638 618 2557
712,640 476 208 1223 463 2564 584 2297 1560 1746
713,2256 1223 3013 1583 3409 2732 1316 640 3022 1543
714,3448 1658 872 309 1428 2281 3535 2215 1807 809
715,584 2210 1039 2757 2980 1956 331 169 2342 2626
716,472 1223 1543 1560 3529 2862 3350 2054 1337 2402
717,3677 2636 2297 1956 2732 1240 1583 2774 512 2335
718,1831 3529 331 2342 1617 2194 1615 1044 1510 2281
719,640 1831 2732 1583 3022 2603 1223 2980 584 2210
720,246 2370 3474 863 472 2402 3059 1371 188 527
721,472 1315 132 2054 3013 1223 2528 2732 1615 36
722,640 463 1316 1831 2210 3694 2630 584 3423 2757
723,472 2732 3418 1315 1376 1583 3692 2054 132 3022
724,1831 1811 1316 1223 3529 1583 2564 3474 2297 3013
725,1831 2732 2564 1376 208 3692 2745 246 1505 2327
726,1039 584 208 2980 3262 2342 2626 3317 1078 2129
727,640 2980 476 463 208 3694 2603 2646 2732 1304
728,2402 3692 790 2732 3013 922 3059 1615 1887 1583
729,124 1223 2862 3350 3367 989 3600 3529 2076 2054
730,2980 3022 584 640 2732 2297 1831 472 2646 2210
731,472 1223 3013 3529 2054 1583 1543 36 1039 640
732,3022 2603 584 640 2297 2630 2210 3418 1831 2757
733,2646 640 246 2920 183 2370 3220 1099 99 182
734,2402 1315 1376 3692 3142 3059 790 922 863 1057
735,1223 1543 1831 2054 2297 1746 138 2862 1615 3367
736,472 1543 1638 3153 796 3151 2828 401 2557 2798
737,584 1039 472 3694 3529 1746 1315 2342 1337 183
738,3013 1583 3418 3409 132 1543 3529 3131 3269 1223
739,3022 640 2297 1583 1039 2210 1956 2646 2732 2603
740,472 1223 3013 124 1316 2862 3350 1858 1615 3367
741,472 1811 2732 2774 1560 3677 2314 2636 2281 2338
742,3409 1560 3423 472 124 3367 2564 1858 2474 184
743,36 1223 3013 472 1505 2342 2331 1316 331 1960
744,1583 1039 2603 1505 584 1638 463 3022 3694 2210
745,2402 1223 1543 1315 1376 790 2862 3529 36 2732
746,3423 3269 124 741 2862 2031 1706 1668 3151 796
747,640 472 1831 3022 2980 2210 584 2297 2732 2603
748,2297 1039 2210 2732 169 2603 2646 3529 2630 463
749,1811 2297 169 584 1240 3677 1956 1186 2646 2281
750,1956 640 1039 1543 2980 1916 204 989 1223 1211
751,3013 1316 1543 3409 463 640 2732 3153 1831 2402
752,3022 1039 1583 2297 2210 3418 2646 1211 3694 2626
753,472 3423 3013 1279 1223 3409 3269 3529 1505 1316
754,1840 2646 3142 3151 1592 3656 2122 2224 1083 1668
755,3022 2732 169 1583 2297 584 1039 1186 2256 2980
756,472 36 2732 1030 1583 3692 3418 1315 1505 2646
757,3013 1223 1831 1316 1543 2297 2732 584 1560 3153
758,584 1583 2603 1039 3473 1216 2784 2501 2745 3049
759,1315 1811 2402 2528 3116 3677 2646 1057 1376 3059
760,3694 1039 3022 2630 398 2980 2129 543 3238 2468
761,472 1583 2732 1315 1279 169 3022 1615 1186 2528
762,472 1030 1831 2980 2732 1304 3692 989 3051 3402
763,1956 3677 2210 3435 2370 2068 1615 944 2402 339
764,2468 1044 2480 2366 3371 2402 1304 1736 1354 3051
765,36 3013 1223 2862 1583 3529 1543 3418 1279 1505
766,2862 1543 1615 169 2297 2732 3153 1560 463 3367
767,2054 2402 132 1376 3692 1859 790 2664 1102 3059
768,618 2784 1279 2688 2862 1583 3013 2931 2297 36
769,2646 1831 3022 1615 208 1337 36 166 2603 2402
770,3382 569 791 335 1270 3510 495 1401 636 239
771,1583 1039 1956 3049 2128 36 1912 472 2646 2342
772,36 1315 1039 3529 2297 1376 2980 2862 584 3423
773,640 3529 1039 463 472 476 2630 2757 3694 3153
774,640 2840 3409 2256 2732 331 2342 2314 601 398
775,989 2402 2370 790 2564 1371 1592 2327 863 3423
776,472 1315 2054 2402 1223 2732 2646 1615 3013 1057
777,463 1560 1316 3013 584 2564 1543 989 512 1956
778,2281 452 1315 2528 1711 3022 3000 472 663 1840
779,2980 2603 584 3692 2470 3382 3142 1887 2673 169
780,2980 3022 584 1583 1831 2732 3677 640 1039 2646
781,3013 1223 3529 1316 1543 36 3409 2732 2054 640
782,3409 3153 2297 2980 2646 2387 2510 584 2688 2528
783,1223 1543 3013 1615 2370 463 246 1583 1831 2297
784,1583 3022 2732 1039 36 3418 2297 2603 3529 2256
785,472 2370 1543 1223 246 2862 2256 1560 124 3529
786,3022 584 1583 640 2603 2980 1831 1956 1039 2210
787,640 1583 1831 1223 2980 3529 3013 2297 1039 584
788,1831 3022 640 2297 1583 2210 2603 2757 1956 1223
789,2980 1560 2331 1279 989 1592 487 1376 2129 1354
790,1316 790 124 1887 3402 3529 246 3013 1371 2054
791,3409 3529 3013 463 512 169 36 1831 2603 2067
792,472 3013 1223 1543 1316 2402 3529 2054 36 2862
793,1316 3013 3529 1223 2862 989 1543 463 1560 472
794,3409 618 573 3423 3013 2557 1638 3269 2474 3537
795,1583 3418 1039 2732 3529 584 2980 2297 1223 2603
796,2646 1337 3350 2402 1039 1583 1030 2297 1057 2564
797,3529 1583 463 1316 2402 1543 989 1223 2370 2862
798,3013 36 1505 3423 1638 463 1583 3418 2828 3269
799,1583 2210 2297 2603 3694 2630 2510 1039 3424 1337
800,472 2402 2054 2370 1543 1615 1887 1315 1316 246
801,472 2862 618 3131 3529 573 2128 1615 1543 1315
802,3013 1223 3423 1279 36 2862 1543 3409 1315 1583
803,3022 1831 2297 584 2732 1583 169 640 1223 2603
804,472 2054 2402 790 3059 1887 37 1376 1057 1840
805,3013 472 1223 1316 1543 3409 2862 3423 3529 2564
806,3013 2862 1315 3529 3269 1615 2564 1279 790 1592
807,204 2636 1240 2297 3677 169 2646 3022 1186 1956
808,1583 2297 1039 2630 476 463 36 2603 2980 1223
809,1223 183 1543 476 1078 1030 2664 3409 1617 1376
810,3013 1543 1223 3423 124 3269 1592 2265 3600 1638
811,1583 1560 2210 3529 2564 36 3694 2603 2297 3022
812,1543 3153 3423 3013 124 2862 3269 2265 120 1592
813,472 2626 398 2468 2054 1617 3053 3013 3677 1078
814,1315 1376 2646 3692 2402 2980 1811 132 2256 1057
815,2256 3677 2528 1543 2297 790 2281 1223 3529 1227
816,2297 476 2256 2054 2402 1746 2745 1510 1337 1615
817,772 573 2784 618 3153 1316 2488 512 620 2474
818,640 2210 3694 3022 2331 2630 2603 1583 2342 2297
819,1223 472 3013 1560 1315 1543 3409 2054 3367 1316
820,3013 1543 1316 3409 3423 1560 3367 3529 1279 1858
821,3367 3013 2528 1811 184 3600 476 463 36 2122
822,472 3418 2732 1315 1583 1039 3022 1376 2054 132
823,36 463 1337 1505 1615 2297 3423 2327 3402 3424
824,3022 1583 3418 1279 2297 3409 169 2784 2862 2732
825,1583 3022 3418 36 584 169 3529 2732 472 2862
826,2068 1216 465 3110 601 1166 2688 3544 1270 1699
827,1315 2054 1057 3116 1840 1615 790 2528 37 3059
828,2688 2256 2784 601 169 3409 573 2732 569 3382
829,3529 1316 1583 989 1223 3013 463 2297 2256 640
830,1315 2732 2528 1376 467 3448 3367 3474 2308 246
831,1316 3153 2510 3125 124 3131 523 2630 2054 3367
832,169 2732 2297 584 1811 2256 1583 2980 1831 2646
833,3022 3298 512 2297 1811 584 3677 3000 2281 59
834,1956 331 1086 2342 802 2194 1490 3046 1510 2237
835,2068 1270 2409 3382 2603 640 105 2745 2840 2757
836,1831 2980 2054 1746 3022 863 2603 1057 208 1086
837,2636 646 2646 2999 784 1848 339 452 640 1186
838,3151 2474 1543 3269 3423 652 3350 3367 1590 124
839,472 2757 1030 2862 1811 2688 2745 1337 2564 183
840,2068 569 601 853 1354 1166 1197 1270 3544 2409
841,584 2297 2210 2688 2757 1956 2745 1039 2980 169
842,1316 3423 3367 1858 3600 3409 1592 1560 406 1668
843,467 863 3474 3059 2054 790 1376 1033 3656 3448
844,472 2732 1376 2402 1583 36 2980 3692 1039 2646
845,1543 124 1316 3402 790 3350 3600 3367 1858 1615
846,2402 3692 1057 3474 1811 467 3656 2327 1102 1428
847,3382 2603 2068 3022 2688 569 2745 2840 1831 2256
848,989 124 3529 2370 1615 1887 3153 2076 463 790
849,2297 2862 1279 2688 1039 3418 1186 36 2510 3529
850,472 1315 2054 1223 3013 1615 1560 3367 2646 1858
851,3022 2603 1736 169 2688 3382 2256 2541 3049 2732
852,2256 2402 2732 1223 3013 2054 1376 1316 1583 1543
853,472 1223 3013 1315 1560 1583 1543 2732 2054 1831
854,3409 2862 618 36 573 1543 3269 1316 3537 772
855,2054 2402 1315 2980 3677 3692 1615 3022 467 3474
856,1223 3151 3409 3668 3600 1057 2070 132 2265 883
857,2256 2732 584 2980 2297 2745 1956 169 2757 1039
858,331 398 1617 2194 2342 2468 2630 3238 2626 476
859,3022 584 2297 1831 1039 640 1583 2646 2980 1956
860,472 2646 1315 2732 2297 3022 1615 1583 2402 1039
861,3409 512 3000 2688 618 2862 22 3653 2335 3298
862,640 36 1831 476 2862 3694 2646 1615 2210 1505
863,2370 790 3059 3692 1315 2327 1341 2732 1615 2664
864,1811 2054 1315 1543 1887 790 2370 3402 3529 1223
865,1811 3529 2862 2402 2646 2054 2732 1316 989 3022
866,2054 2297 1831 2402 1811 2757 2956 2673 1211 2664
867,472 3013 1223 3409 3529 1560 989 124 463 3153
868,2297 2688 584 1956 2732 1831 2980 2210 3409 2862
869,472 1315 1223 3013 3367 790 1615 3350 2528 1592
870,3013 2664 2534 124 796 790 2474 2688 922 2528
871,584 1831 2054 2956 2402 3692 1328 1711 1211 1615
872,3013 1223 3409 3153 3269 1279 124 796 3529 1592
873,472 3529 2297 36 476 1543 2980 2862 2664 1505
874,2603 3022 2331 2630 2745 2626 3238 3694 2501 119
875,2646 2636 1315 2732 1240 3022 1711 169 1808 452
